testid,t_x,t_y,p_x,p_y,error
33-28,22.01200999999999,27.042401,21.558484666666665,27.042400999999998,0.45352533333332445
33-29,22.01201,27.042401,21.722257733333333,27.07995126666667,0.29217528739646914
33-30,22.01201,27.042401,19.47982706666666,33.13806126666667,6.6006836384183245
33-31,22.012009999999997,27.042401,22.22617473333333,26.846305266666665,0.29037918251017436
33-32,22.01201,27.042401,20.713163883333333,26.47226266333333,1.4184706404142178
33-33,22.012009999999997,27.042401,22.44033946666666,27.100812466666664,0.4322939178997312
33-34,22.01200999999999,27.042401,22.44033946666666,27.100812466666664,0.43229391789973826
33-35,22.01201,27.042401,21.571082599999997,26.792065999999995,0.5070350917794214
34-26,22.01201,23.662879,22.00007512280701,23.650362242105256,0.017294811991095952
34-27,22.01201,23.662879,22.00007512280701,23.650362242105256,0.017294811991095952
34-28,22.01201,23.662879,21.837738788888885,22.86806465555555,0.8136954572546147
34-29,22.01201,23.662879,22.03786898947368,23.224792308771928,0.43884921826039547
34-30,22.01201,23.662879,21.953219711111107,23.62950077777777,0.06760476156570659
34-31,22.01201,23.662879,22.43470368947368,23.819338008771926,0.45072095197224216
